ds,yhat,yhat_lower,yhat_upper
2023-08-28,818.4373832676247,-130.07374202041052,1820.044959744315
2023-08-29,543.8275810737027,-473.0261543259616,1546.6964901036165
2023-08-31,613.8818391479705,-374.7816182955621,1617.1362568295858
2023-09-01,849.4863087366806,-144.26176856980092,1914.3301028236579
2023-09-02,769.6104415053558,-209.4351592230746,1859.7946928604572
2023-09-06,576.6481476695989,-457.29298951706056,1576.0733460989063
2023-09-08,846.7825070129365,-122.98482558427942,1940.6638493285768
2023-09-09,766.9066398484838,-278.75808787265976,1821.6014372691386
2023-09-11,813.0297796144384,-202.75190993265255,1861.2896289259759
2023-09-17,555.517782536345,-433.8351964305042,1524.0752372632626
2023-09-18,810.325977958478,-183.15224158150676,1842.0971561973242
2023-09-19,535.7161758332044,-461.41373545684337,1553.8935948627704
2023-09-22,841.3749039058847,-113.27579180910108,1901.0159223396195
2023-09-25,807.6221767137517,-169.62275258967944,1850.3625226653166
2023-09-28,603.0666330056564,-518.4462149577888,1651.5946979947491
2023-10-02,804.91837553781,-62.85861702446606,1836.2284903760992
2023-10-03,530.3085734806732,-479.0543433405329,1480.2735496982652
2023-10-04,565.8329420741948,-352.94659390686525,1603.352293035731
2023-10-05,600.3628318074324,-380.71062717295007,1655.9588301275633
2023-10-10,527.6047721693919,-439.52754500284084,1542.3056637770771
2023-10-11,563.1291407397953,-462.4950952880293,1558.3129309930064
2023-10-12,597.6590304732742,-462.42758118858853,1532.926821737986
2023-10-13,833.2635001743367,-163.47943887845736,1861.2783056385022
2023-10-17,524.9009708352858,-516.3761108247235,1559.3391437224186
2023-10-18,560.4253394062619,-373.4127501268183,1672.1694193863027
2023-10-19,594.9552291481095,-373.761136779026,1535.8352486959302
2023-10-22,541.9987761483013,-559.3796124444143,1505.8726585475868
2023-10-23,796.806971625374,-216.63846574348898,1753.82418181418
2023-10-24,522.1971695548997,-500.03112038343255,1498.4165300644415
2023-10-25,557.7215381343491,-453.5605499631714,1526.166429066222
2023-10-26,592.2514278755722,-366.0181135080043,1597.533497737586
2023-10-27,827.8558974752386,-230.42149682394856,1840.327811644127
2023-10-29,539.2949745433249,-462.4226409425877,1660.1504517518972
2023-10-30,794.103169909046,-183.90955318037817,1813.8348216729287
2023-10-31,519.4933677272059,-521.5789017036748,1464.6238409112516
2023-11-01,555.01773619532,-490.86874661771856,1527.5916984378946
2023-11-02,589.5476258270276,-504.19374816547867,1602.9453047918012
2023-11-06,791.3993678594084,-345.8550597941606,1733.1673655700781
2023-11-07,516.7895656775665,-523.1416772008484,1554.0855094407414
2023-11-08,552.3139341461153,-465.36935748796094,1521.9205947200026
2023-11-09,586.8438237761039,-400.98510789154426,1546.8033939076763
2023-11-12,533.8873704439578,-423.63130341120535,1535.4073643905142
2023-11-14,514.0857636279275,-572.0415696360321,1580.0723596173918
2023-11-15,549.6101320965175,-404.7789754017633,1543.2612678387004
2023-11-17,819.7444913269381,-183.93153446006286,1888.7028872486408
2023-11-18,739.8686241061798,-213.7229914439589,1786.4843178177096
2023-11-19,531.1835683948144,-506.89314645458734,1495.307559606015
2023-11-21,511.38196157828804,-536.3840786767388,1423.9057342558665
2023-11-22,546.9063300468798,-520.0869003944553,1517.4865979280257
2023-11-23,581.4362196770876,-406.19626917771933,1587.2936959576043
2023-11-24,817.0406892765388,-233.06539477883587,1840.5063697617718
2023-11-25,737.1648220566623,-258.38750982194296,1789.9033129124064
2023-11-26,528.4797663447307,-451.45454755547934,1594.7760038431188
2023-11-27,783.2879617108465,-210.41355585994216,1796.3810198878427
2023-11-29,544.2025279972421,-454.0107244298551,1547.5082945226
2023-12-04,780.5841596612089,-254.99493343294992,1816.301584297939
2023-12-05,505.97435747900954,-523.2741128232468,1545.373967053056
2023-12-06,541.4987259476442,-415.57551943390644,1538.2933812940971
2023-12-09,731.7572179583794,-255.98509176934522,1765.893521297122
2023-12-10,523.0721622459739,-506.71267885058387,1637.0505754829599
2023-12-12,503.27055542999653,-573.1187330814014,1487.8289886427913
2023-12-14,573.3248135288843,-416.6443216653497,1551.5536365720357
2023-12-15,808.9292831288424,-185.4480110391615,1790.3548045513496
2023-12-18,775.1765555623022,-242.16695802101663,1708.3312133653092
2023-12-19,500.56675338049536,-540.432521829194,1537.6882183544171
2023-12-20,536.0911218488018,-484.51627586612267,1576.9069685128384
2023-12-22,806.2254810798918,-205.34300964760675,1831.4291567521514
2023-12-23,726.3496138586812,-325.3959091954441,1669.5090400695601
2023-12-26,497.8629513307179,-518.3009850905287,1495.5541534597771
2023-12-27,533.3873197991641,-499.71481471413773,1554.5627500848348
2023-12-29,803.5216790294925,-182.6639837774543,1793.2155649442761
2024-01-01,769.7689514632111,-264.2630150442992,1783.8177361858266
2024-01-02,495.1591492818429,-497.38858143365053,1527.4652868719904
2024-01-03,530.6835177499594,-465.8429143462829,1566.4273010666561
2024-01-04,565.213407380229,-422.23969628352313,1619.9617723164147
2024-01-05,800.8178769789728,-223.57842878303683,1786.1581191719017
2024-01-06,720.9420097596461,-254.22633894193572,1679.206319520488
2024-01-07,512.25695404785,-487.88796371898394,1486.7567670278033
2024-01-08,767.0651494135561,-275.3987075375427,1738.407630782289
2024-01-09,492.4553472322036,-450.5829152579526,1521.0513195567466
2024-01-10,527.9797156998885,-538.4518043851405,1547.5561700430626
2024-01-11,562.5096053303997,-430.93287567515176,1621.7506077287148
2024-01-12,798.1140749300221,-243.74349792000186,1762.9585137818694
2024-01-13,718.2382077108807,-315.1967601658884,1786.109234319595
2024-01-14,509.55315199870665,-542.6741747406151,1534.605317772589
2024-01-15,764.3613473641029,-263.9786715586848,1784.6338671303954
2024-01-16,489.7515451825644,-580.83892919095,1570.0106697382637
2024-01-17,525.2759136506838,-516.8358615035017,1581.055731269842
2024-01-18,559.8058032812127,-482.1127415951403,1516.738191534702
2024-01-19,795.4102728810715,-188.70651907713008,1800.0789784019448
2024-01-20,715.5344056613632,-325.75717209287825,1682.5869613038135
2024-01-21,506.84934994862283,-473.4363759085706,1456.4035048034127
2024-01-22,761.6575453146495,-209.250805522428,1705.3363204444736
2024-01-23,487.0477431327872,-536.4854026787486,1486.5159343817986
2024-01-24,522.572111601086,-481.64362229574226,1516.8609427161168
2024-01-25,557.1020012313834,-467.9399096150538,1581.538366709513
2024-01-26,792.7064708313966,-204.5020964990771,1848.9549716516394
2024-01-27,712.8306036118455,-252.2705775128315,1750.7803321042215
2024-01-28,504.14554789947954,-432.9917120466983,1487.9139652481406
2024-01-29,758.9537432649944,-327.1856731581863,1709.1999961656838
2024-01-30,484.34394108300984,-486.81671764788996,1522.1908859850284
2024-01-31,519.8683095514483,-494.80303916348805,1497.295638560115
